missing_hsts,missing_csp,missing_x_content_type_options,insecure_cookie_flags,weak_tls,deprecated_protocol_present,admin_interface_exposed,risky_management_port_exposed,open_port_count,legacy_service_count,dependency_vuln_count,secrets_detected,public_bucket_like_flag,authz_gap_indicator,excessive_cors_flag,debug_banner_present,default_credentials_risk,segmentation_risk_score,risk_score_raw,label
0,1,0,0,0,1,1,0,35,9,25,0,0,1,0,0,0,0.23699482795731208,0.4666358055653826,medium
0,0,0,0,0,1,1,0,28,1,24,0,0,1,0,1,0,0.5687795065607693,0.5480595093798907,medium
1,1,0,0,1,0,0,0,8,9,1,0,0,0,1,0,0,0.17977320008737185,0.4134552501262388,medium
1,0,1,0,0,0,1,0,38,2,10,0,0,0,0,1,0,0.6610618822161463,0.4398486772132827,medium
1,1,1,0,0,0,0,0,45,3,12,0,0,0,0,0,0,0.12268044510765719,0.2877390182643335,medium
0,1,1,0,0,0,0,0,37,7,11,0,0,0,0,0,0,0.6616136343336447,0.2959858171206911,medium
1,0,0,0,0,1,0,0,41,8,25,0,0,0,0,0,1,0.88624192255584,0.4854359581967299,medium
0,0,0,1,0,0,1,0,21,5,12,0,0,0,0,0,0,0.8051147813150867,0.37425641394517173,medium
0,1,1,0,0,0,0,1,20,6,5,0,0,1,0,0,0,0.9463144845643182,0.4667913380808561,medium
0,1,1,0,0,0,0,0,12,8,5,0,0,1,0,0,0,0.2009000762671549,0.30817924149500414,medium
1,1,1,0,0,0,0,1,30,9,18,1,1,0,0,0,0,0.7954864066192145,0.6561063329073991,high
0,1,0,0,1,0,0,0,48,2,2,0,0,0,0,0,0,0.6397787376658387,0.3958330520489632,medium
0,0,0,1,1,0,0,0,10,0,12,0,0,1,0,0,0,0.1081766402695723,0.2837248782515233,medium
1,1,0,0,1,0,0,0,16,5,20,0,0,1,0,0,0,0.940238799153938,0.46045102062136906,medium
0,0,1,0,1,0,0,0,49,0,8,0,0,0,0,0,0,0.25962233310730576,0.22637778030263142,low
1,0,1,1,1,1,0,1,37,2,16,0,0,0,0,0,0,0.058348573546626814,0.5627034406048206,high
0,0,0,0,1,1,0,0,11,7,14,0,0,0,0,1,0,0.831132985937626,0.4011114201848487,medium
0,1,0,0,0,0,0,0,6,2,9,0,0,0,0,0,0,0.2563480058002159,0.2184064867265457,low
0,0,0,0,1,0,0,0,5,6,23,0,0,0,0,0,0,0.21714172725382508,0.3414027363321574,medium
1,0,0,0,0,0,0,1,28,2,2,0,0,0,0,0,0,0.1815410066180314,0.32042166627838126,medium
1,0,1,1,0,1,0,1,9,5,22,0,0,0,0,0,0,0.5875837605885637,0.5145453192815465,medium
0,1,0,0,0,0,0,0,10,9,13,0,0,0,0,0,0,0.8222791455682332,0.2638698330022306,medium
0,0,0,1,1,0,1,0,11,6,25,0,0,1,0,1,0,0.7493358200775532,0.541242538573571,medium
1,0,0,0,1,0,0,1,43,9,19,0,0,0,0,0,0,0.4445958274443207,0.46340956551066265,medium
1,1,1,1,0,0,0,0,44,5,9,0,0,0,0,0,0,0.6501962059951385,0.42916950791413067,medium
0,0,1,0,0,1,0,0,15,3,22,0,0,0,0,1,0,0.1400307939141976,0.30711887849160635,medium
0,0,0,1,0,0,0,1,32,6,16,0,0,1,1,0,1,0.7077693041635702,0.5546955095919781,high
1,1,0,1,1,0,1,1,6,6,14,0,0,0,0,0,0,0.8346215676282929,0.6524772870169552,high
1,0,0,0,0,0,0,0,18,4,12,1,0,0,0,1,1,0.3096124265423005,0.5163354714202132,medium
0,1,0,0,0,0,1,0,6,3,15,0,0,0,0,0,0,0.19719655714383333,0.3089178867898248,medium
1,0,0,1,0,1,0,0,49,5,21,0,0,1,0,0,0,0.5744182550114095,0.41764938847245436,medium
0,1,1,1,1,0,0,1,13,2,24,0,0,0,0,0,0,0.45965506421483815,0.5124417884886043,medium
1,1,0,0,1,0,1,0,49,8,15,0,0,0,0,0,0,0.5260380563705246,0.540525515472401,medium
0,0,0,1,0,0,0,1,9,2,12,0,0,0,0,0,0,0.9404985393731476,0.40369351653716873,medium
1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0.5555090630229078,0.26725886697760814,medium
1,0,1,0,1,0,1,0,45,0,12,0,0,0,0,0,0,0.9893221956163236,0.4454820010523005,medium
1,1,0,0,1,0,0,0,10,0,22,0,0,0,0,0,0,0.41186532862135206,0.28885051937065265,medium
0,0,1,0,0,0,0,0,35,7,22,1,0,0,0,0,0,0.5595594767041258,0.4285273025801008,medium
0,0,1,0,0,0,0,0,18,6,18,0,0,0,0,0,0,0.27431419736203344,0.29131505852923656,medium
1,1,0,0,1,0,0,0,36,9,12,0,0,0,0,0,0,0.5418061226924346,0.354069377679162,medium
0,0,0,0,0,0,0,1,40,9,10,0,0,0,0,0,0,0.31018248314393204,0.28792819302349426,medium
0,1,1,1,0,0,0,1,9,6,16,0,0,0,0,0,0,0.9645670052447792,0.4280905785285146,medium
0,1,0,0,0,0,1,1,28,9,26,0,0,0,0,0,0,0.7093175107989118,0.5199253201042441,medium
1,0,0,1,0,0,0,0,28,6,3,0,0,0,0,0,0,0.6530134749790732,0.3794107779057814,medium
0,0,1,1,1,0,1,0,38,9,4,1,1,0,0,0,1,0.8983316236182443,0.8724055537292674,critical
0,1,1,1,0,0,1,0,29,3,29,0,0,0,1,0,0,0.6693110426544507,0.4616176290028061,medium
1,0,1,0,1,0,0,0,8,1,15,1,0,0,0,1,0,0.23534006450513967,0.5584915226752869,high
1,1,0,1,0,0,0,1,40,9,6,0,0,0,0,0,0,0.613282538097727,0.4511269712990623,medium
1,1,1,1,0,0,1,1,36,8,20,1,0,0,0,0,0,0.6472049669660151,0.7161420652593734,high
1,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,0,0.22247987234095257,0.1884059918450684,low
0,0,0,0,1,1,1,0,6,1,15,0,0,0,1,1,0,0.6376286990669409,0.5479413886459483,medium
1,1,0,1,0,0,0,0,10,4,24,0,0,1,0,0,0,0.4620112306104601,0.4442720034682182,medium
1,0,1,0,0,0,1,0,49,2,15,0,0,0,0,0,0,0.10698373715188225,0.34036553229340194,medium
1,1,0,0,0,0,0,0,3,0,8,0,0,0,0,1,0,0.9907930530521429,0.29086071925609996,medium
0,1,1,0,1,0,0,0,42,3,25,0,0,0,0,0,0,0.8883857199491463,0.35360106106408795,medium
0,0,1,1,0,0,1,0,6,5,8,0,0,0,0,0,0,0.30680270245071295,0.43117677804823296,medium
0,1,0,0,0,0,0,0,27,3,29,0,0,0,0,0,0,0.10460227935125022,0.2865974152593394,medium
0,1,0,0,0,1,0,0,20,5,15,0,0,0,0,0,0,0.7363124609604838,0.34397350990325093,medium
1,1,0,0,1,1,1,0,45,6,5,0,0,0,0,0,0,0.7308280521685703,0.5883149740662019,high
0,0,0,0,1,1,0,0,33,7,17,1,0,0,0,0,0,0.3698130160047518,0.49318471448923984,medium
0,0,1,1,0,0,0,0,18,7,24,0,0,0,0,0,0,0.9985316522119768,0.33919514007398843,medium
1,1,1,1,0,0,0,1,35,2,4,0,0,0,0,0,0,0.5312092603239565,0.44698023244495283,medium
1,0,1,0,0,1,0,0,7,0,11,0,0,0,0,1,0,0.010287308342937673,0.33302883881247636,medium
1,0,0,1,1,0,0,0,5,2,17,0,0,0,0,1,0,0.7072048623760404,0.4438476330252043,medium
1,1,0,1,0,0,0,1,31,6,24,0,0,0,0,0,1,0.6983406935440537,0.5673078065990914,high
0,0,0,0,1,0,0,0,4,5,10,0,0,0,1,0,0,0.04209970841940047,0.3661223570761255,medium
0,1,0,1,0,0,0,1,2,4,17,0,0,0,0,0,0,0.05602063143604752,0.29549549303383227,medium
1,0,0,1,0,0,0,1,28,6,15,0,0,0,0,0,1,0.1753475598202715,0.4472820538648741,medium
0,1,0,1,0,0,0,0,3,3,17,0,0,0,1,0,0,0.26474108390269924,0.2721976275853097,medium
0,0,1,0,0,0,0,1,38,1,8,0,0,0,0,0,0,0.5904435637477812,0.30761454881894607,medium
1,1,0,0,0,0,1,1,30,9,7,0,0,0,0,0,0,0.5974069516934231,0.5173387127350376,medium
1,1,1,0,1,0,1,0,10,8,0,0,0,0,0,1,0,0.1702378920008094,0.4326621950847096,medium
1,0,0,0,1,0,0,0,11,5,17,1,0,0,0,0,0,0.9506138011641818,0.5298093059956656,medium
1,1,0,1,1,0,0,0,34,7,13,0,0,0,0,0,1,0.10749181304376187,0.5190888659293332,medium
1,0,0,1,0,0,0,0,22,6,10,0,0,0,0,0,0,0.47306124732838084,0.2882821968134325,medium
1,0,0,1,1,0,1,0,1,7,20,0,0,0,0,0,0,0.633687318306372,0.4948935826206113,medium
1,0,0,0,0,0,0,0,20,5,15,0,0,0,0,0,0,0.6819588065175581,0.31910528642178326,medium
0,1,1,0,0,0,0,0,23,5,27,1,0,1,0,0,0,0.4833504902251411,0.5040001079099002,medium
1,1,1,0,0,0,1,1,20,9,16,0,1,1,0,0,0,0.7456313486338322,0.7177009356214729,high
0,0,1,1,0,0,0,0,4,7,3,0,0,0,0,0,0,0.4738161961796945,0.34530963407914383,medium
0,1,0,0,0,0,0,0,31,9,17,0,0,0,0,0,0,0.9799242156343584,0.2809847939242915,medium
1,1,0,0,1,0,0,1,18,1,16,0,1,0,0,1,0,0.8741022435442158,0.6129245912960151,high
1,0,1,1,1,0,0,1,33,2,24,0,0,0,1,1,0,0.5433728366884989,0.5370893556687274,medium
1,1,0,1,0,0,0,0,44,0,21,0,1,0,0,0,0,0.3317635202817384,0.3593229944882832,medium
1,1,0,0,0,0,1,0,18,0,27,0,0,0,0,1,0,0.13974734758741947,0.3463982375136885,medium
0,1,0,0,1,0,0,0,30,7,16,0,0,1,0,1,0,0.18430752347987367,0.37317472422033415,medium
1,0,1,1,0,1,0,1,10,9,24,0,0,1,0,0,0,0.186161984768492,0.4982472015699333,medium
0,1,1,1,1,0,1,1,2,6,16,0,0,0,0,1,0,0.4460632551600172,0.6015996027360508,high
1,0,0,1,0,1,0,1,18,3,5,0,0,0,0,0,0,0.4901347654445374,0.4977922664634129,medium
0,0,1,0,0,1,0,0,5,2,18,0,0,0,0,0,0,0.06811588867026785,0.32376837666552966,medium
1,1,1,0,1,0,0,0,48,9,17,0,0,0,0,1,0,0.42211013980949574,0.4621623826335711,medium
1,1,0,1,0,0,0,1,15,2,25,0,0,0,1,0,1,0.3435560808176855,0.5664080051588567,high
1,1,1,0,0,0,0,0,34,2,1,0,0,0,1,0,0,0.8622575597767371,0.38591360214134823,medium
1,0,1,0,0,0,0,0,16,8,21,0,0,0,0,1,1,0.9315205516111801,0.5070446303379227,medium
0,0,1,0,0,0,0,0,19,1,0,1,0,0,0,0,1,0.5050185144525527,0.4458482974217904,medium
1,1,1,1,0,1,1,0,16,2,8,0,0,0,0,0,0,0.20037893321199873,0.5488299365570014,medium
0,1,0,1,1,0,0,0,8,1,15,1,0,0,1,0,0,0.9284635219862268,0.6087129650181606,high
0,0,0,1,1,0,0,1,16,1,16,0,0,0,0,0,1,0.6836401411599146,0.6129549137773999,high
1,1,1,0,0,0,0,0,3,7,2,0,0,0,0,0,1,0.616236732116786,0.40127044484129143,medium
1,1,0,1,0,0,0,0,31,2,2,0,0,0,0,0,0,0.2535661869419533,0.358383789701596,medium
0,0,1,0,0,0,0,0,46,7,3,0,0,0,1,1,0,0.7816168499969384,0.323506111879389,medium
0,1,0,0,1,0,0,1,34,0,6,0,0,0,1,0,0,0.6311755987004973,0.4426667966386069,medium
0,0,1,1,1,0,0,0,34,3,13,0,0,0,0,0,0,0.514884626280962,0.3846830164627343,medium
0,0,1,0,1,0,0,1,42,3,6,0,0,0,1,0,0,0.959058416353299,0.5041154547075254,medium
1,1,1,0,0,0,1,0,24,8,10,0,0,1,0,1,0,0.051452857807842034,0.505541225231972,medium
0,1,0,0,0,0,0,1,28,9,22,0,0,1,0,0,1,0.8991875329122071,0.5300964785254609,medium
1,0,1,0,1,0,0,0,41,2,11,0,0,0,1,0,0,0.3996347547156297,0.4094720030818637,medium
1,1,1,1,0,1,0,0,35,7,26,0,0,0,0,0,0,0.16791593300933516,0.45033939890509234,medium
0,1,0,0,0,0,0,0,17,7,11,0,0,0,0,0,0,0.20561190148050135,0.22606173960918657,low
0,0,0,0,0,0,1,1,26,8,11,0,0,0,0,0,0,0.4093812699180822,0.401954034829846,medium
1,0,1,0,0,0,0,1,16,7,12,0,0,0,0,0,0,0.7683879789663834,0.3638301134864635,medium
0,0,1,0,0,0,0,1,24,4,11,0,0,0,1,0,0,0.5957197306390628,0.3961423736011706,medium
0,1,1,1,0,1,0,0,24,4,0,0,0,0,0,0,0,0.5318848250232925,0.3692951029025009,medium
1,0,0,1,0,0,1,0,17,3,23,0,0,0,0,0,0,0.36944264990299447,0.4546883430823937,medium
1,1,1,0,0,0,0,0,28,4,23,0,0,0,0,0,0,0.7775579283042021,0.3254910615016132,medium
1,1,1,0,0,1,1,0,46,4,0,0,0,0,0,0,0,0.8470067492883662,0.4250875256915733,medium
1,0,0,0,1,0,0,0,40,0,3,0,0,1,0,0,0,0.25865360802541104,0.3756818178789064,medium
1,1,0,1,0,0,0,0,19,0,2,0,1,0,0,0,0,0.5496148582485061,0.40732951438189824,medium
0,1,0,1,0,0,0,0,46,0,27,0,0,0,0,1,0,0.4344343261039143,0.24538845484656563,low
0,1,1,0,0,1,0,0,38,1,1,0,0,0,0,0,0,0.8672911228208215,0.3505837813223669,medium
0,1,1,0,0,0,0,0,8,7,4,0,0,0,0,1,1,0.6027075737359457,0.46178873416645194,medium
1,0,1,0,0,0,0,0,27,1,15,0,1,0,0,0,0,0.09680066868547899,0.39431773618483196,medium
1,0,0,0,1,0,0,0,20,4,10,0,0,1,0,1,0,0.47835160681356326,0.42442079108596686,medium
1,1,1,0,0,0,0,0,17,0,23,0,0,0,0,0,1,0.3767500507459589,0.3955500927007781,medium
1,1,0,0,0,0,0,0,24,8,16,0,0,0,0,0,0,0.46065700063150083,0.3613923097071943,medium
1,1,0,0,0,1,0,0,22,5,20,0,0,0,1,0,0,0.4365763830610515,0.4428399759365405,medium
1,1,0,1,0,0,1,1,49,0,3,0,0,0,0,0,0,0.14260547466977558,0.4361598815241239,medium
1,0,0,1,0,0,0,1,38,0,25,0,0,0,0,0,0,0.0305203105051437,0.3242368792801225,medium
0,0,0,0,0,1,0,0,4,9,7,0,0,0,0,1,0,0.7762724517298447,0.3307310087454142,medium
0,0,0,0,0,0,0,1,45,8,22,0,0,1,0,1,0,0.8347847524086638,0.40592072049846,medium
1,0,0,1,0,1,0,0,37,1,16,0,1,0,0,0,1,0.34485831417028756,0.5712461725499668,high
1,0,0,1,1,0,0,0,8,9,7,0,0,0,0,0,0,0.023856702446867883,0.38888581590568483,medium
0,0,0,0,0,0,0,0,13,5,10,0,0,0,1,0,0,0.36771107227952815,0.31175464705590344,medium
1,0,1,1,0,1,1,1,44,7,6,0,1,0,0,0,0,0.4396688986159677,0.7233915036077159,high
1,0,1,0,0,1,0,1,15,8,21,0,0,0,0,0,0,0.13975409958722274,0.3953922713621759,medium
0,1,0,0,0,0,0,1,28,5,20,0,0,0,1,1,0,0.9762026748949434,0.5124572646226143,medium
1,0,1,0,1,0,0,0,34,1,11,0,0,0,1,0,0,0.4124996774136708,0.410962096805227,medium
0,0,0,1,1,0,0,0,31,6,20,0,0,1,0,0,0,0.1874315115119447,0.3954231937078794,medium
0,0,1,1,0,1,0,0,5,0,21,0,1,0,0,0,1,0.5847600131027169,0.5137575766631003,medium
0,1,0,1,0,0,0,0,33,2,8,0,0,0,0,1,0,0.7398043549366423,0.3895895125055765,medium
1,1,0,0,1,0,0,0,41,0,0,0,0,0,0,0,1,0.23450741347448145,0.3682305234459945,medium
0,1,0,1,1,0,0,0,38,0,5,1,0,0,0,0,0,0.23491224019923618,0.3999044187274507,medium
1,1,1,0,0,0,0,0,3,6,19,0,0,0,0,1,0,0.43828077034487656,0.3867298474496486,medium
1,1,1,1,0,1,0,0,22,4,22,0,0,0,1,1,0,0.506228921448292,0.5127222685824863,medium
0,0,0,0,1,1,0,0,25,6,6,1,0,1,0,0,0,0.19777228207134845,0.583054019504392,high
0,0,1,1,1,0,1,0,1,4,3,0,0,0,0,0,0,0.21799826523186427,0.4325458399462692,medium
1,0,0,0,1,1,0,0,5,6,15,1,0,1,0,0,0,0.36472702893230835,0.5871371064355813,high
0,0,1,1,0,0,0,1,43,3,24,0,0,0,0,0,0,0.8740622730039601,0.3943935606143785,medium
1,1,0,0,0,0,1,0,37,4,2,1,0,0,0,1,0,0.8624502363709343,0.5847207579285487,high
1,0,0,0,0,0,0,0,14,4,22,0,0,0,0,0,0,0.32321232835256153,0.27708152236524186,medium
1,1,0,0,0,0,0,0,19,1,15,0,0,0,0,0,1,0.5605115480366999,0.4405314221704028,medium
0,0,0,0,1,0,0,0,26,4,3,0,0,1,0,1,0,0.9939374575856375,0.4633735339219305,medium
0,1,1,0,1,0,0,1,40,9,4,1,0,0,0,0,0,0.2388750498889991,0.5532291212224518,high
0,1,0,1,1,0,0,1,29,2,1,0,0,0,0,0,0,0.814565234428926,0.423633058508207,medium
0,1,0,0,1,0,0,0,45,4,20,0,0,0,0,0,0,0.6863407162459371,0.408014250510231,medium
0,0,0,0,0,0,0,0,36,7,1,0,0,0,0,0,0,0.4448235024080329,0.17285178345393554,low
0,0,1,0,0,1,0,0,46,4,14,0,0,0,0,0,0,0.2894947253417137,0.266287683789503,medium
0,0,1,0,0,0,0,0,13,5,17,1,0,1,0,0,0,0.48388153915051346,0.47618473148505647,medium
1,1,0,0,0,0,0,1,25,2,7,0,0,0,1,0,0,0.5905243233417934,0.4159721731481537,medium
1,0,1,1,0,0,0,1,35,0,10,0,0,0,1,0,0,0.6702582703021209,0.4551557423142998,medium
0,1,1,0,0,0,0,0,7,4,14,0,0,0,0,0,0,0.9807330929638355,0.3551895766782019,medium
1,1,0,1,0,1,1,1,9,9,26,1,0,0,1,0,0,0.22997916247311767,0.7864429540470563,high
0,1,0,0,0,0,0,0,17,7,20,0,0,0,0,0,0,0.025566839271551567,0.26913639627641905,medium
1,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0.9758863449892912,0.2844997295188587,medium
1,0,0,0,0,0,1,0,22,4,12,0,0,0,0,0,0,0.5435744596300983,0.3675672223272802,medium
0,1,1,0,0,0,0,0,23,6,29,1,0,1,1,0,0,0.8756457156252448,0.524437649106539,medium
0,1,1,0,0,0,0,0,39,5,27,0,1,1,0,0,1,0.5812665658798766,0.5635033364779883,high
0,1,1,0,0,0,0,0,12,9,10,0,0,0,0,0,0,0.42531891587415716,0.24923834370409953,low
1,0,1,1,1,0,0,0,4,6,27,0,0,0,0,0,0,0.6594248597066901,0.38276996064208824,medium
1,0,1,0,1,0,0,1,41,5,25,0,0,0,0,0,0,0.4536092614298397,0.41850022853409397,medium
1,1,0,1,0,0,0,1,44,6,20,0,0,0,1,0,0,0.8436084318186079,0.46309769059690054,medium
1,0,0,0,1,0,0,0,4,9,13,0,0,0,0,0,0,0.702386176473421,0.41101502111554866,medium
1,0,0,0,0,0,0,0,10,6,18,0,0,0,0,0,0,0.8035744738036452,0.29147778226996296,medium
1,0,1,0,0,0,1,0,27,1,9,0,0,0,0,1,0,0.616569465727924,0.47935151315347385,medium
1,1,0,0,0,0,1,0,46,2,6,0,0,0,0,0,0,0.8636861989600723,0.49129082068588903,medium
0,1,1,1,0,0,0,1,38,2,19,0,0,0,0,0,0,0.5105288073431943,0.4290020936312115,medium
0,0,0,0,1,0,0,0,13,6,15,0,0,0,0,0,0,0.4488562041492574,0.30264485675345987,medium
1,1,0,0,0,0,1,0,21,2,1,0,0,0,0,0,0,0.16008210354427077,0.33407368817378985,medium
0,1,1,1,0,0,0,0,46,7,28,0,0,0,0,0,0,0.48558130358994367,0.3660103588526474,medium
1,1,0,1,1,0,0,0,29,1,8,1,0,0,0,0,1,0.4728968106579332,0.6360356281985431,high
1,1,1,0,0,0,0,1,10,0,6,0,0,1,0,0,0,0.3737531092104659,0.44633839552837573,medium
0,0,0,1,0,0,0,1,46,6,24,1,0,0,0,0,0,0.34940698644933477,0.4378916706600736,medium
1,1,0,0,0,1,0,0,26,1,13,0,0,0,0,0,0,0.24791324463221032,0.3498129962131831,medium
1,1,0,1,1,0,0,0,9,1,6,1,0,0,0,0,0,0.2659170645181491,0.5603496035124799,high
1,0,0,0,0,0,0,0,36,5,21,0,0,0,0,0,0,0.5044980849537868,0.284279330067433,medium
1,0,0,0,0,0,0,0,1,9,13,1,1,1,0,0,1,0.1774122271677102,0.6083439613916712,high
0,0,1,0,1,0,0,0,21,1,12,0,0,0,1,0,0,0.13355256572944474,0.3163720061800169,medium
1,1,1,0,0,1,1,1,8,5,1,0,0,0,0,0,0,0.6662105383873576,0.572582175486929,high
1,1,0,0,1,0,0,0,2,7,29,0,0,0,1,0,0,0.2062186262388861,0.3820508670332316,medium
0,1,0,1,1,0,0,0,42,9,13,0,0,0,0,0,0,0.11838606334238566,0.386007853511007,medium
0,0,1,0,0,0,0,1,9,7,4,0,0,0,0,0,0,0.6083354490591016,0.3445540706649449,medium
1,1,1,1,0,0,0,0,35,3,17,0,0,0,0,0,1,0.6507714082191538,0.5451810850697167,medium
0,1,1,1,1,0,0,1,18,3,14,0,1,0,0,0,0,0.7156306058317083,0.562831496188797,high
0,1,0,1,1,0,0,0,22,1,15,1,0,0,0,1,0,0.258533605625764,0.5011754711259356,medium
0,0,1,1,0,1,1,0,46,6,4,0,0,0,1,0,0,0.41254138409474417,0.4969416235855787,medium
1,0,0,1,1,0,1,0,4,6,19,0,0,0,0,0,1,0.8783888986780999,0.604600016118324,high
0,0,1,1,0,0,1,0,39,4,29,0,0,1,0,1,0,0.233311923913198,0.4412543379766696,medium
0,0,0,1,1,0,0,0,35,3,28,0,0,0,1,0,0,0.3052701295890923,0.35532307678126845,medium
0,0,1,0,0,1,0,1,1,5,9,0,0,0,0,0,0,0.01040060194923842,0.2747266175477817,medium
1,1,1,0,1,0,1,0,45,7,20,0,0,0,0,0,0,0.3310768812523679,0.5254723549720239,medium
1,0,0,1,1,0,0,0,1,3,10,0,0,0,1,0,0,0.19995347213955506,0.37632508973117984,medium
1,0,1,0,1,0,0,1,25,1,15,0,0,0,1,0,0,0.744883682547985,0.5464103472852323,medium
1,1,1,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0.9779000331291443,0.36081090007726035,medium
1,1,1,1,1,0,0,0,28,4,11,0,0,0,0,0,0,0.7478456343259464,0.4639072905892138,medium
0,0,0,0,0,0,0,0,8,2,21,0,0,0,0,0,0,0.6455863600185211,0.3071187756265837,medium
1,1,1,0,0,0,0,0,26,7,9,0,0,0,0,0,0,0.4004088069388603,0.35521265965872595,medium
0,0,0,0,0,0,1,0,36,2,25,0,0,0,0,0,0,0.5872267926287086,0.40345181421308635,medium
0,0,1,1,1,1,0,0,24,1,20,0,0,0,0,0,0,0.9258639274834047,0.4697501143503121,medium
0,1,0,0,1,0,0,0,45,2,21,1,0,0,0,0,1,0.5337046212515268,0.6011214935497562,high
1,0,1,0,1,0,0,0,33,1,20,0,0,0,0,0,0,0.5288737692244894,0.4120521907570803,medium
0,0,0,0,1,0,1,1,15,4,19,0,0,0,0,1,1,0.1901850996276796,0.592042460703806,high
1,1,1,1,1,1,1,1,20,7,13,0,0,0,0,0,0,0.2843003939965649,0.718384525207505,high
1,0,0,1,1,1,0,0,42,8,17,0,0,0,0,0,0,0.407953203977674,0.47983024027640075,medium
1,1,1,0,0,0,0,1,49,6,23,0,0,0,0,0,0,0.5258873401873653,0.4437689042561962,medium
1,0,1,1,0,1,1,0,15,7,12,0,0,0,0,0,0,0.348559990128806,0.5213668185665309,medium
0,0,1,1,0,0,0,1,43,3,25,0,0,0,0,0,0,0.510485132024218,0.39646753141999036,medium
0,1,1,1,1,0,0,1,49,7,16,1,0,1,0,0,0,0.9435168623095649,0.7274982623458623,high
0,1,1,0,0,0,0,1,44,5,14,0,0,0,0,0,0,0.26885106067230036,0.3801858532830206,medium
1,0,1,0,1,0,1,0,9,7,19,0,0,1,0,0,0,0.8611920828807982,0.5339220654675124,medium
0,1,0,1,0,0,0,0,26,9,13,0,0,0,0,0,0,0.46672386664295673,0.3554379404865652,medium
1,1,1,0,0,1,0,0,46,8,12,0,0,1,0,0,0,0.9937022107410034,0.5431879110789576,medium
0,1,1,1,0,0,0,0,6,3,24,0,0,1,0,0,0,0.6962273159463119,0.3663723555595686,medium
0,1,1,0,1,0,0,0,18,7,1,0,0,0,0,0,0,0.5356784696006488,0.3494906241613809,medium
0,1,0,0,0,1,0,0,44,4,1,0,0,0,0,0,0,0.15988028839348245,0.23331709103949713,low
1,1,1,0,0,1,0,0,17,5,19,0,0,0,0,0,0,0.9870337190892938,0.40485976400618007,medium
1,0,1,0,0,0,0,1,18,3,13,0,0,0,0,1,0,0.7832088651713834,0.4202014453646061,medium
1,1,1,1,0,0,0,0,3,7,6,0,0,0,0,0,0,0.5595829603547765,0.4089134498928608,medium
1,1,0,0,0,0,0,0,11,3,6,1,0,0,0,1,0,0.8830512405100778,0.5220046695662837,medium
1,0,0,0,0,0,0,1,16,6,5,0,0,0,0,0,1,0.36302405356721634,0.4847885167793562,medium
0,0,1,0,0,0,1,0,24,9,25,0,0,0,0,0,0,0.5714950005896058,0.4005449640849561,medium
1,1,0,1,0,0,0,0,22,4,11,0,0,0,0,0,0,0.34948353249705466,0.3612452963074829,medium
1,0,1,0,0,0,0,0,48,1,27,0,0,0,0,0,0,0.25082290673262164,0.2595268085980578,medium
0,1,0,1,1,0,1,1,15,7,8,0,0,0,0,0,0,0.06753006261286798,0.5760093465147438,high
0,0,1,0,0,0,0,0,21,2,20,0,0,0,0,0,0,0.8491125783306992,0.26589348653097955,medium
1,0,1,1,0,1,0,0,22,5,23,0,0,1,0,1,0,0.39685532479635255,0.5327714327340201,medium
1,0,0,0,0,1,1,0,25,3,7,1,0,0,0,1,0,0.536425305335296,0.6325523958785916,high
1,1,0,1,0,0,0,0,8,7,14,0,0,0,0,0,0,0.4714012854950729,0.40252019238336056,medium
0,0,0,0,0,1,1,0,29,6,8,0,0,1,1,0,0,0.3141441463422554,0.4536290626228252,medium
1,0,0,1,0,0,1,0,4,4,10,0,0,0,0,1,1,0.37614818506687864,0.5170519476182465,medium
1,1,0,1,0,0,0,0,32,7,24,0,1,0,0,0,0,0.10484578237537434,0.4212815820392087,medium
1,0,0,0,0,1,0,1,24,8,23,0,1,0,1,0,0,0.9980023330002281,0.6484686344842413,high
0,1,1,1,0,1,0,1,7,4,1,0,0,0,0,0,0,0.8347489580197416,0.47539972323618596,medium
1,0,1,0,1,1,0,0,24,7,4,0,0,1,1,0,0,0.03157760130286158,0.5164733240340493,medium
1,0,0,0,0,0,0,0,46,5,11,0,0,1,1,1,0,0.34276039519339174,0.452285437057599,medium
0,1,1,0,0,0,0,0,45,1,15,0,0,0,0,0,0,0.563229621752715,0.27646809536602784,medium
0,1,0,0,0,0,0,0,32,0,21,0,1,0,1,0,0,0.19901799805354625,0.2795132817826237,medium
1,0,1,0,0,0,0,0,24,0,16,0,0,0,1,0,0,0.05571530226390198,0.2445559812028094,low
0,1,1,1,0,0,0,1,42,3,2,0,0,0,1,0,0,0.7181953826215927,0.44469603791277723,medium
0,1,1,1,1,0,1,1,10,7,1,0,0,0,0,0,0,0.802218133134914,0.6188819301654439,high
0,1,1,0,0,0,1,0,25,7,4,1,0,0,0,0,0,0.2327991440215904,0.5281307004314739,medium
1,1,1,0,1,0,1,0,45,3,20,0,0,0,0,0,0,0.33841602399469684,0.544305989673619,medium
0,1,1,0,0,0,0,0,5,9,2,0,1,0,0,0,0,0.5307686329970775,0.40885389215177986,medium
0,1,0,0,0,0,0,0,11,3,10,1,0,0,0,0,0,0.8954617385920481,0.4282870779368087,medium
